data: 100 100
97 91 
98 42 
49 33 
51 89 
94 11 
47 56 
 5  2 
22 25 
33 28 
21 22 

data: 150 150
 2 97 
27 79 
 7 81 
99 44 
64 12 
58 78 
27 40 
60 32 
62 91 
58 93 
68 56 
94 10 
39 98 
67 44 
36 43 
33 38 
47 94 
24 33 
97 10 
99 28 
84  1 
 9 14 
77 47 
77 53 
16 63 
56 57 
82 39 
47 61 
42 45 
16 89 
54 75 
18 17 
99 42 
41 98 
52 27 
16 96 
67 30 
88 36 
51  6 
64 72 
 7 29 
64 62 
78 91 
18 41 
27 97 
72 84 
40 44 
95 63 
74 45 
 3 81 
32 80 
65 69 
59 92 
45 76 
20 19 
30  5 
66 17 
98  6 
75 32 
57 16 
55 67 
67 59 
26 34 
 8 51 
21 49 
15 76 
28 65 
34 54 
31 20 
85 50 
74 51 
54 68 
48 95 
37 86 
30 34 
80 57 
 9  4 
94 28 
63 71 
66 33 
94 44 
33 72 
40 24 
76 68 
73 81 
 1 76 
25  1 
83 68 
20 78 
31 85 
99  7 
87 10 
81 11 
24  1 
19 28 
54 64 
73 64 
98 60 
 2 34 
20 14 
97  2 
41 62 
 1  7 
31  9 
67 15 
 2 89 
71 98 
27 27 
95 23 
88 79 
86 17 
25 91 
53 80 
 7 13 
47 21 
52 77 
23 43 
21  3 
50 58 
88 76 
98  7 
36 71 
45 14 
28 51 
81 29 
93 70 
71  5 
94 60 
56 20 
38  1 
44 61 
38 59 
 1 11 
34  1 
37 89 
 7 65 
40 96 
82 97 
46 91 
92 22 
 2 56 
12 59 
97 83 
54  3 
 7 46 
27 92 
69 59 
 7 36 
94 56 
34 39 

data: 160 160
68 53 
62 19 
51  8 
17 72 
20 36 
50 85 
21 13 
97 67 
94 35 
56 18 
 6 31 
26 18 
89 26 
89 94 
87 12 
79 75 
84 71 
43 34 
70 86 
14 24 
 9 94 
21 37 
 6 21 
35 13 
94 29 
18 96 
68 55 
13 68 
77 35 
92  1 
 7  9 
90 70 
27  6 
 5 92 
96 83 
56 98 
80 47 
25 22 
29  8 
97 85 
16 11 
26 52 
 5 79 
35 97 
66 30 
62 67 
92 81 
18 32 
 3 24 
86 19 
57 68 
98 53 
26 53 
78 99 
82 13 
95 57 
 3 83 
35 31 
29 68 
 8 36 
79 17 
25 71 
23 63 
31 96 
87 66 
48 83 
59 90 
23 77 
19 55 
24 78 
40 65 
60 23 
60 51 
 8 22 
35 74 
73 47 
19 88 
29 46 
53 81 
29 36 
26 90 
65 99 
69  4 
26 11 
91  7 
18  3 
41 92 
52 33 
66  3 
27 60 
72 50 
85 32 
57 41 
41 57 
 9 57 
16 77 
23 27 
30 19 
30 57 
28 30 
43 44 
31 69 
82  8 
37 81 
63 24 
 8 28 
66 32 
21 53 
30 57 
42 23 
76 10 
29 79 
64 15 
66 47 
43 88 
60 61 
51 94 
60 12 
51 30 
 2  2 
74 93 
65 41 
 6 56 
75  3 
43 15 
39 97 
13 40 
15 52 
96 78 
94 29 
86 27 
77 76 
52 92 
17  8 
79 64 
62 74 
71 91 
43 70 
55 55 
60 22 
77 90 
53 88 
52 63 
45 41 
39 43 
75 47 
10  2 
53 80 
61 47 
30 87 
85  6 
44 20 
15 86 
 5 25 
39 49 
14 89 
68 44 
24 35 
82 64 
 1 47 

data: 170 170
35  9 
97 58 
91 34 
34  1 
75 60 
38 92 
15 85 
31  3 
23 74 
54 42 
47  2 
61 26 
36 49 
12 45 
39 80 
26 17 
18 48 
62 35 
39 63 
28 16 
33 88 
29 60 
34 94 
92 68 
73 94 
79 40 
50 67 
82 75 
17 25 
69 16 
63 42 
63 20 
54 73 
68 86 
37 44 
92  5 
93 64 
57  8 
 3 14 
31  3 
29 92 
91 46 
27 71 
52 58 
 6 66 
52 46 
45 19 
40 96 
31 98 
70 60 
86 52 
28 41 
96 10 
12 27 
45  7 
57  6 
39 50 
71 56 
82  5 
58 56 
 4 70 
86 83 
20 92 
54 38 
54 87 
81 94 
94 12 
12  1 
 7 94 
62  7 
 6 79 
70 77 
72  3 
74 57 
44 19 
62 37 
33 77 
67 64 
47 91 
87 43 
53 37 
93 27 
98 87 
75 53 
 6 32 
31 29 
53 84 
21 97 
13 23 
27 35 
49 93 
83 58 
33 75 
62 18 
94 86 
77 90 
72 93 
65 81 
58 84 
36 50 
88 86 
21 76 
68 13 
39 58 
63 29 
14 66 
61 61 
15 79 
64 91 
99 66 
62 98 
33 67 
75 49 
22 85 
39 56 
68 49 
75 50 
95 17 
52  6 
19 27 
46 80 
94 15 
70 98 
19 54 
 5  1 
84 29 
54 79 
39 40 
41 37 
55 57 
33 96 
17 93 
 4 70 
99 19 
22 43 
22 83 
 7 90 
 4 43 
64 15 
32 18 
49 21 
90 18 
 3 39 
36 79 
71 40 
28  2 
50 48 
 4 25 
32 38 
30 36 
23 47 
81 83 
 2 97 
38 17 
73 79 
44 16 
14 10 
56 38 
60 22 
48 48 
87 70 
73 23 
19 89 
 5 82 
28 83 
64 23 
13 94 
 3 94 
11  6 
57 76 

data: 180 180
 2 64 
37 97 
36 60 
51 29 
31 84 
30 95 
 9 58 
68 38 
55 14 
48 66 
84 72 
92 34 
86 72 
34 95 
90 49 
72 54 
55 25 
81 40 
12 40 
42  8 
57 86 
41 83 
62 68 
50 28 
52 64 
41 79 
36 79 
48 82 
52 15 
46 27 
16 79 
36 73 
81 41 
32 84 
81  1 
29  7 
 7 81 
89 93 
76 16 
60 20 
42 74 
53 36 
53 59 
69 19 
41 98 
38 29 
93 60 
58 61 
59 77 
50  2 
12 40 
61 29 
67 66 
49 50 
 8 96 
23 58 
75 17 
 8 81 
36 41 
13 76 
24 20 
44 99 
17 22 
81 83 
25  5 
15  2 
26 37 
 1 24 
94 30 
96 31 
75 93 
76 28 
84 58 
45 96 
49 59 
51 27 
43 62 
 2 86 
37  2 
50 50 
84 79 
26 50 
28 71 
25 91 
20 61 
44 55 
69 76 
89 62 
59 47 
23 10 
22 37 
81 84 
 9 10 
79 78 
84 20 
39  8 
22 56 
 1 44 
86 12 
44 66 
34 25 
11 87 
50 14 
41 31 
59 34 
16  1 
60 94 
 9 10 
 3 26 
57 10 
48 87 
37 55 
82 83 
77 24 
31 24 
76 33 
 4  2 
35 26 
53 77 
32 52 
22 67 
28 84 
31 37 
66  6 
66 86 
34 56 
95 19 
59 32 
81 95 
12 81 
75 62 
60 11 
55 52 
82 26 
64 18 
77 92 
42 85 
64 16 
77 78 
99 18 
25 51 
32 47 
57 19 
31 18 
 4 33 
76 52 
90 90 
50 69 
98 29 
26 80 
60 88 
23 51 
88 13 
67  5 
 4 10 
78 42 
59 71 
84 37 
34 83 
95 45 
95 22 
65 11 
16 41 
29 29 
99 92 
69 28 
72 30 
16 75 
99 79 
84  1 
94 31 
92 13 
26 98 
60 46 
89  4 
27 82 
89 86 
93 75 
67 63 
87 40 

data: 190 190
68 16 
72 37 
80 86 
68 57 
86  9 
18  3 
 7 31 
 2 73 
87 57 
46 90 
26 43 
28 42 
33 95 
56 46 
42 18 
19 95 
88  2 
 5 41 
80 13 
56 99 
81 80 
49 11 
90 38 
12 83 
31 30 
 3 19 
22 95 
14 89 
91  5 
23 42 
68 13 
 9 27 
 9  5 
99 78 
26 61 
69  9 
20 94 
26 75 
54 22 
93 37 
51 56 
19 26 
79 47 
86 79 
80 35 
28 12 
46 97 
80 30 
87 56 
34 39 
37 28 
90 13 
34 23 
82 73 
70 90 
84  7 
16 83 
44  3 
89 77 
63 96 
48 73 
 2 12 
14 55 
 5 29 
91 22 
48 13 
61 62 
85 47 
82 69 
35 59 
41  4 
86 82 
96 10 
12 32 
54 99 
40 17 
57 51 
40  5 
31 12 
 9 53 
16 26 
58 77 
57 55 
74 34 
34 86 
57 81 
81 64 
58 27 
 6 67 
19 84 
94 80 
79  7 
84 40 
96 35 
74 49 
96 21 
75 23 
36  3 
15 35 
52 86 
79 67 
 1 94 
36 19 
43  4 
59 43 
22 39 
55 24 
 3 36 
37 60 
11 49 
38 76 
41 43 
93 18 
33 62 
27 87 
84 17 
28 53 
74 35 
54 49 
45 77 
93 54 
57 54 
91 79 
10 57 
28 76 
79 87 
37 58 
79 20 
26 54 
68 10 
22 32 
99 28 
11 30 
65 37 
 7 96 
37  2 
73 80 
25 92 
86 42 
67 18 
 1 81 
69 76 
12 98 
22 56 
36 30 
29  7 
31 33 
 1 14 
69 24 
26 29 
97 26 
60 15 
71 28 
96 96 
38 44 
13 68 
 5 37 
17 40 
 8 41 
47 46 
 8 77 
61 98 
13 96 
53 75 
75 97 
78 33 
32 69 
29 60 
84 53 
12 21 
59 67 
46 46 
20 29 
32  1 
95 80 
94 68 
49 71 
95 27 
45 78 
97 88 
11 78 
11 69 
40 82 
22 70 
26 59 
77 99 
90 43 
42 79 
36 95 
90 70 

data: 200 200
35 71 
12 72 
25 13 
85 85 
42 33 
10 10 
 1  4 
39  9 
16 96 
40 19 
63 14 
59 50 
83 23 
78 96 
93 86 
65 33 
26 78 
24 42 
53 89 
70 95 
 2 74 
61 34 
19 12 
69 43 
10 99 
64 62 
 4  8 
79 96 
27 94 
95 57 
25 46 
81 80 
40 72 
63 72 
70 18 
 6 11 
33 12 
58 61 
28 24 
27 50 
64 38 
80 20 
 6 39 
99 40 
20 67 
18 90 
98 35 
 3 94 
12 31 
14 80 
62 16 
24  1 
 5 79 
20 96 
33 84 
50 59 
52 50 
80 28 
43 14 
14 17 
72 27 
63 24 
15 84 
28 74 
58 43 
81 20 
92 87 
74 74 
70  5 
73 83 
 7 18 
92 33 
 9 61 
82 67 
59 44 
33  7 
67 36 
74 23 
25 22 
71 60 
47 72 
86  1 
86 35 
24 76 
48 12 
74  8 
97 56 
27 87 
52 91 
15 59 
67 28 
77 33 
64 74 
18 95 
60 78 
58 38 
25 85 
71 65 
43 62 
64  7 
25 10 
90  2 
18 20 
45 80 
55 48 
28 77 
50 57 
96 62 
71 98 
68 92 
24 65 
45 31 
 5 52 
92 96 
23 55 
92  1 
52  9 
10 44 
55 25 
58  7 
69 41 
86 28 
52 22 
53  5 
89 62 
25 15 
78 97 
 4 12 
66 17 
29 38 
64  2 
39 45 
62 12 
44 48 
53 71 
92  7 
 9 75 
85 65 
95  2 
39 18 
72 16 
 7  6 
62 74 
17 94 
64 27 
77 61 
71 75 
47 58 
40 15 
22 77 
35 67 
97 78 
58 43 
30 88 
68 74 
47 94 
50  3 
49 43 
81 98 
94 43 
16 29 
57 86 
10 48 
77 22 
47  7 
83 42 
91  5 
42 41 
69 27 
39 45 
28  4 
 4 79 
10 59 
 8 59 
 2 61 
62 58 
 9 60 
97 78 
27 89 
 8 37 
18 73 
93 90 
77 75 
10 79 
68 17 
66 15 
89 59 
48 56 
27 19 
54 25 
72 49 
64 82 
 2 41 
58 46 
28 55 
41 72 
51 89 
37 18 
19 59 
99  4 

data: 210 210
 2 27 
47 12 
69 39 
 3 14 
97 57 
97 13 
94 76 
76 44 
48 40 
38 43 
 5 84 
94 58 
30 46 
 1 43 
45 55 
12 74 
59 59 
43 43 
22 66 
84 87 
26 68 
69 57 
47 85 
27 98 
92 65 
26  2 
89 24 
45  4 
66 84 
72 68 
77 79 
54 34 
67 36 
27 66 
11 78 
42 13 
42 29 
94 47 
 6 30 
60 67 
77 20 
42 10 
32 27 
17  1 
59  4 
 4 73 
51 72 
25 59 
40 10 
97 18 
87 99 
57 88 
71 40 
53 24 
95 74 
16  8 
88 21 
21 53 
96 50 
68 37 
96 76 
21 40 
12 14 
51 20 
25 60 
15 31 
24  9 
63 97 
58 44 
 8 12 
72 32 
 3 87 
21 17 
53  3 
68 84 
22 96 
81 25 
13 41 
15 32 
30 67 
78 15 
19 28 
16 19 
73 15 
62 37 
87 34 
14 48 
95 52 
98 12 
11 34 
44 71 
75 59 
40  9 
35 56 
50  8 
20 51 
74 52 
 7 24 
71 89 
72 23 
70 48 
80 13 
 4 25 
47 53 
55 53 
30 16 
45 86 
90 88 
10 33 
22 36 
14 58 
49 15 
16 82 
48 35 
19 23 
 1 84 
80 60 
49 49 
56 96 
71 32 
45 28 
20 97 
17 64 
 1 56 
51 48 
70 46 
20 37 
24 99 
11 75 
85 66 
11 67 
78 58 
14 89 
27 55 
95 50 
52 16 
44 70 
46 38 
 9 65 
 7 18 
48 46 
48 35 
17 54 
 8 33 
96 24 
30 16 
12 18 
93  3 
 7  6 
18 26 
72  9 
39 42 
41 54 
59 80 
 3  5 
81 21 
91 68 
81 42 
55 60 
42 44 
28 84 
53 74 
11 99 
 2 64 
19 16 
88 47 
51 44 
55 26 
58  1 
66 65 
92 40 
61 13 
 4 89 
83 14 
 8 42 
26 44 
72 45 
 4 30 
 9  1 
18 89 
29 68 
76 12 
15 72 
93 84 
15 74 
51 26 
92 75 
54 37 
18 38 
22 79 
73 43 
44 50 
19 41 
94 67 
31 39 
41  5 
23 65 
89 95 
68 50 
 9 29 
67 79 
58 92 
37 45 
32 17 
86 83 
39 63 
61 39 
31 73 
81 55 
 8 52 

data: 220 220
68 82 
86 51 
10 65 
20 46 
53 81 
89 20 
88 53 
10 79 
80 79 
36 67 
42 55 
26 66 
80 69 
23 93 
96 24 
58 12 
96 36 
62 44 
94 43 
98 79 
50 62 
81 80 
75 59 
84 58 
71 35 
87 41 
75 36 
11 11 
 2 74 
49 83 
34 17 
23 87 
94  4 
94 60 
55 35 
82 15 
55 46 
27 33 
79 32 
89 84 
90  6 
 8  4 
58 15 
34 57 
94 36 
93 56 
 4 10 
47 28 
68 88 
81 59 
13 87 
86 76 
42 96 
90 47 
58 68 
77 60 
25 87 
57 74 
50 86 
19 57 
21 30 
78 52 
 9 43 
78 65 
91 77 
52 38 
59 34 
48 21 
46 83 
46 36 
38 46 
 9 38 
33 68 
20 38 
73 25 
11 86 
95 10 
47 63 
 9 46 
92 74 
10 61 
47 51 
45  3 
23 57 
76 62 
 1 60 
26 40 
64 17 
45 36 
 7  9 
17 15 
73 81 
16 39 
56 13 
36 41 
81 64 
24 15 
38 86 
99 17 
80 43 
16 90 
70 20 
85 26 
53 30 
51 62 
36 50 
40 20 
84 19 
44 67 
79 79 
99 47 
53  3 
23 17 
 4 73 
15 90 
 9 68 
 5 12 
88 58 
53 68 
84 57 
17 15 
49 67 
77  7 
44  8 
13 34 
20 73 
65 76 
44 91 
55 34 
46 94 
53 37 
22 75 
65 71 
10 66 
38 25 
 8 25 
75 65 
 7 11 
18 29 
74 18 
20 76 
85 60 
71 34 
 3 71 
29 21 
78 66 
52 60 
44 47 
77 96 
18 70 
10 46 
76  6 
28 69 
92 72 
33 35 
16 47 
37 30 
14 45 
29 18 
89 41 
36 36 
45 62 
 8 55 
22 11 
94 21 
97 56 
11 79 
68 11 
43 74 
93 85 
57 76 
15 50 
97 20 
59 72 
14 23 
93 30 
32 30 
 6 81 
90 16 
28 38 
36 63 
59 33 
52 65 
77 93 
61 28 
40 41 
95 91 
56 14 
 9 61 
89 34 
70 37 
24 22 
36 45 
31 84 
34 23 
41 37 
98 41 
42 73 
18 37 
18 58 
86 73 
53 51 
16  6 
31 77 
47 67 
97 65 
20 37 
97 35 
43 12 
15 65 
54 64 
66 76 
33 65 
86 81 
56 25 
24 47 
 3 34 
97 97 
60 47 
48 25 

data: 230 230
35 38 
22 90 
54 95 
37 74 
 9  6 
77 27 
82 26 
47 15 
 9 19 
30 91 
83 26 
57 74 
27 92 
45 44 
52 92 
 5 53 
34 13 
85 45 
63 20 
13 71 
74 60 
89  4 
 8 33 
42 18 
50  1 
49 84 
57 48 
76 18 
41 64 
26 94 
86 50 
95 37 
22 71 
58 54 
99 95 
19 21 
68 59 
59 19 
53 38 
23 97 
99 87 
69 93 
84  7 
51 18 
34 72 
83 35 
56 47 
69 92 
96 63 
61 96 
42 75 
20 60 
 9 53 
24 70 
21 62 
43  9 
61 54 
93 99 
 4 23 
69 73 
41 79 
40 64 
 6 72 
 2 11 
62 94 
85 49 
90 59 
37 44 
34 19 
84 64 
 8 56 
15 92 
49 20 
90 77 
78 69 
99 76 
 6 98 
85 81 
98 56 
51 77 
37  8 
79 78 
74 86 
72 99 
90 87 
14 86 
42 32 
37 81 
91 56 
 3 83 
89 58 
71  8 
91 73 
73 73 
26 70 
39 81 
77 81 
73 45 
28 40 
88 59 
61 29 
56 27 
71 31 
55  3 
51 67 
42 88 
39 53 
78 45 
78  2 
37 23 
85 36 
57 90 
34 51 
63 12 
11 58 
17 52 
33 63 
24 67 
54 44 
 2 82 
92  6 
82 41 
38 45 
91 59 
74 20 
65  5 
 7 16 
68 79 
95 92 
 3 19 
99  7 
61 92 
17 49 
92 73 
80  4 
67 34 
11 64 
67 83 
31 88 
46 18 
95 11 
23 89 
22 14 
93 10 
61 18 
31 21 
92  3 
90 91 
48 87 
14 19 
47 87 
14 69 
15 84 
22 60 
67 69 
50 73 
82 95 
46 48 
 3 75 
37 38 
48 91 
41 50 
 5  7 
46 57 
66 30 
 3 61 
70 19 
81 91 
28 48 
25 10 
26 17 
72 83 
91 50 
35 27 
20  4 
61 20 
91 19 
 8 33 
68 27 
38 86 
47 58 
42 58 
89 62 
61 98 
 8 85 
25 52 
94  8 
62 90 
99 80 
57 88 
71 31 
 4 89 
53 45 
63  2 
37  7 
41 73 
70 21 
94 55 
67 28 
27 83 
10 67 
52 14 
90 62 
26 38 
 4 47 
52 71 
78 35 
64 96 
 5 68 
18 74 
81 45 
98  5 
48 84 
74 93 
77 67 
19 30 
20  1 
90 11 
44 48 
46 58 
21 53 
27 14 
73 43 
22 65 
44 19 
43 59 
93 68 
31 56 
96 74 
75 15 

data: 240 240
 2 93 
61 30 
98 22 
54  3 
64 30 
69 34 
80 98 
80 50 
41 62 
28 20 
21  1 
92 82 
77 20 
67 94 
 4 61 
51 90 
67 89 
 5 46 
36 96 
27 67 
98 54 
 2 27 
36  3 
99 73 
29 66 
11 24 
43 64 
42 25 
76 54 
 3 10 
43 83 
68 90 
49 35 
22 48 
44 52 
55 23 
81 76 
95  1 
31 44 
56 15 
13 69 
35 83 
11 94 
68 78 
73  5 
69 18 
 9 84 
87 57 
25 42 
45 38 
67 63 
49 48 
79 10 
57 93 
79 52 
 5 61 
97 21 
30 25 
57 59 
24 93 
65 33 
97 80 
 3  2 
25 56 
29 16 
19 56 
26 80 
26 67 
22 58 
23 88 
73 70 
25 47 
61 75 
61 13 
83 10 
92 66 
20 83 
20 99 
92 66 
14 84 
68 50 
12  2 
 4 66 
22 38 
 5 13 
27 13 
54 24 
 6 46 
38 80 
98 58 
62  2 
69 34 
67  8 
94 34 
16 99 
 1 94 
27 48 
 9  8 
56 67 
96 79 
 7 71 
46 38 
53 32 
57 75 
47 72 
44 27 
34 82 
72 71 
17 36 
90 62 
75 25 
61 78 
45 85 
19 46 
 7 26 
25 36 
57 19 
63 72 
55 16 
15  8 
68 92 
12 11 
98 87 
35 11 
36  6 
11 32 
48 55 
88 71 
40 51 
59 47 
46 72 
 1 10 
68 31 
75 84 
23 78 
23 43 
42 59 
28 56 
40 52 
14 14 
71 41 
64 19 
76 89 
88 48 
93 15 
79 75 
33 45 
37 36 
15 78 
14 67 
80 25 
55 33 
97 95 
51 52 
97 99 
80 99 
28 61 
78 47 
76 37 
84 39 
56 43 
37 34 
 2 62 
70  4 
38 35 
 8 70 
30 58 
94 76 
17 22 
52 30 
90 53 
30 17 
85 76 
11 85 
26 84 
29  6 
51  4 
10 84 
50 42 
48 35 
54 57 
25 79 
31 59 
45  8 
50 43 
14 67 
97 24 
64 71 
90  4 
21 43 
72 25 
83 61 
70 49 
99 23 
40 94 
41  6 
46 96 
43 33 
17 15 
36 13 
29 61 
47 76 
69 19 
21 98 
64 31 
 7 73 
37 33 
35 58 
70 25 
25 87 
13 22 
35 33 
59 99 
58  6 
94 10 
10 13 
41 71 
79 24 
28 45 
44 95 
86 61 
68 78 
11 89 
79 92 
76 77 
16 59 
69 30 
39 67 
18 16 
84 17 
37  7 
26 84 
51 61 
58 19 
63 93 
 2 84 
12 80 
32  1 
46 61 
46 12 

data: 250 250
68 49 
96 69 
43 48 
71 31 
16 54 
57 37 
74 71 
18 85 
73  2 
26 44 
62 71 
24 90 
24 43 
89 45 
55 30 
97 32 
 5 66 
24 51 
 5 73 
37 59 
19 48 
10 50 
64 76 
57 33 
 8 36 
72 67 
25 76 
 8 32 
12 44 
75 25 
95 17 
41 44 
80  3 
85 42 
84 13 
95 25 
94 93 
28 86 
 5 46 
89 32 
26 51 
96 77 
37 82 
85 39 
13 41 
59 96 
61 22 
10 26 
53 21 
25 75 
92 47 
82 36 
46 66 
94 21 
42 46 
70 14 
34 87 
66 50 
11 91 
74 14 
89 82 
59 92 
99 31 
48  2 
95 33 
52 67 
57  6 
15 90 
 6 93 
57 17 
39 84 
31 97 
73 27 
28 48 
92 50 
81 56 
30 72 
58 22 
86 76 
72 91 
99 96 
40 29 
33 50 
71 80 
19 38 
44 39 
70 16 
74  7 
84  1 
94 33 
39 49 
67 56 
43 38 
12 90 
 2 29 
62  8 
76 11 
44 66 
84 94 
 5 99 
52 14 
36 45 
39 37 
59 52 
47 81 
50 65 
29 16 
66  2 
51 70 
48  6 
61 14 
65 66 
56 20 
74 84 
98 89 
33 24 
85 70 
 3 81 
56 87 
28 33 
40 79 
41 80 
59 30 
78 62 
97 91 
56 63 
89 90 
 9 59 
80 10 
20 75 
88 42 
40 27 
20  9 
58 91 
65 57 
82 52 
77 54 
88 29 
49 16 
85 14 
43 71 
 2 48 
31 69 
79 86 
22 12 
32 26 
73 87 
87 80 
85 73 
10 12 
18 66 
92 96 
84 11 
84 44 
32 30 
15 26 
69 23 
11 50 
50 94 
32 36 
68 98 
33 22 
 3 14 
94 50 
14 44 
17 75 
89 93 
 8 57 
 2 95 
79 54 
55 89 
83 50 
79  7 
